year,year_type,state_name,state_code,category,variable_id,variable_name,value,unit,confidence,original_value,original_unit,notes
2015,CY,Australian Capital Territory,ACT,herd,herd_total_cattle,Total cattle numbers,6366.97,head,high,6366.97,head,
2015,FY,Australia (National),AUS,consumption,cons_butter_percap,Per capita butter consumption,4.9,kg,high,4.9,kg,
2015,FY,Australia (National),AUS,consumption,cons_cheese_percap,Per capita cheese consumption,13.6,kg,high,13.6,kg,
2015,FY,Australia (National),AUS,consumption,cons_milk_percap,Per capita milk consumption,104.9,litres,high,104.9,litres,
2015,FY,Australia (National),AUS,consumption,cons_milk_total,Total domestic milk consumption,2539.714,megalitres,high,2539.714,ML,
2015,CY,Australia (National),AUS,herd,herd_dairy_cattle,Dairy cattle numbers,2810595.2,head,high,2810595.2,head,
2015,FY,Australia (National),AUS,herd,herd_dairy_cows,Dairy cow numbers,1561631.0,head,high,1561.631,head,
2015,CY,Australia (National),AUS,herd,herd_total_cattle,Total cattle numbers,27412871.51,head,high,27412871.51,head,
2015,FY,Australia (National),AUS,herd,herd_yield_per_cow,Yield per cow,6199.229,litres,high,6199.229,litres,
2015,FY,Australia (National),AUS,price,price_export_butter,Export butter price,462.8699,cents_per_kg,high,4628.699,cents_per_kg,
2015,FY,Australia (National),AUS,price,price_export_cheese,Export cheese price,499.767,cents_per_kg,high,4997.67,cents_per_kg,
2015,FY,Australia (National),AUS,price,price_farmgate_avg,Average farmgate price,44.9,cents_per_litre,high,44.9,cents_per_litre,
2015,FY,Australia (National),AUS,production,prod_butter,Butter production,118624.0,tonnes,high,118.624,tonnes,
2015,FY,Australia (National),AUS,production,prod_cheese,Cheese production,344257.0,tonnes,high,344.257,tonnes,
2015,FY,Australia (National),AUS,production,prod_milk_powder,Milk powder production,66125.0,tonnes,high,66.125,kt,
2015,FY,Australia (National),AUS,production,prod_milk_total,Total milk production,9680.907,megalitres,high,9680.907,megalitres,
2015,CY,New South Wales,NSW,herd,herd_dairy_cattle,Dairy cattle numbers,313020.18,head,high,313020.18,head,
2015,FY,New South Wales,NSW,herd,herd_dairy_cows,Dairy cow numbers,181880.0,head,high,181.88,'000,
2015,CY,New South Wales,NSW,herd,herd_total_cattle,Total cattle numbers,5591797.21,head,high,5591797.21,head,
2015,FY,New South Wales,NSW,production,prod_milk_total,Total milk production,1198.479,megalitres,high,1198.479,ML,
2015,CY,Northern Territory,NT,herd,herd_total_cattle,Total cattle numbers,2114567.83,head,high,2114567.83,head,
2015,CY,Queensland,QLD,herd,herd_dairy_cattle,Dairy cattle numbers,168512.01,head,high,168512.01,head,
2015,FY,Queensland,QLD,herd,herd_dairy_cows,Dairy cow numbers,88888.0,head,high,88.888,'000,
2015,CY,Queensland,QLD,herd,herd_total_cattle,Total cattle numbers,11347001.14,head,high,11347001.14,head,
2015,FY,Queensland,QLD,production,prod_milk_total,Total milk production,420.541,megalitres,high,420.541,ML,
2015,CY,South Australia,SA,herd,herd_dairy_cattle,Dairy cattle numbers,127231.02,head,high,127231.02,head,
2015,FY,South Australia,SA,herd,herd_dairy_cows,Dairy cow numbers,78009.0,head,high,78.009,'000,
2015,CY,South Australia,SA,herd,herd_total_cattle,Total cattle numbers,1142098.1,head,high,1142098.1,head,
2015,FY,South Australia,SA,production,prod_milk_total,Total milk production,537.7,megalitres,high,537.7,ML,
2015,CY,Tasmania,TAS,herd,herd_dairy_cattle,Dairy cattle numbers,249394.75,head,high,249394.75,head,
2015,FY,Tasmania,TAS,herd,herd_dairy_cows,Dairy cow numbers,148784.0,head,high,148.784,'000,
2015,CY,Tasmania,TAS,herd,herd_total_cattle,Total cattle numbers,715776.73,head,high,715776.73,head,
2015,FY,Tasmania,TAS,production,prod_milk_total,Total milk production,883.178,megalitres,high,883.178,ML,
2015,CY,Victoria,VIC,herd,herd_dairy_cattle,Dairy cattle numbers,1827930.01,head,high,1827930.01,head,
2015,FY,Victoria,VIC,herd,herd_dairy_cows,Dairy cow numbers,1004538.0,head,high,1004.538,'000,
2015,CY,Victoria,VIC,herd,herd_total_cattle,Total cattle numbers,4128535.49,head,high,4128535.49,head,
2015,FY,Victoria,VIC,production,prod_milk_total,Total milk production,6248.799,megalitres,high,6248.799,ML,
2015,CY,Western Australia,WA,herd,herd_dairy_cattle,Dairy cattle numbers,124507.22,head,high,124507.22,head,
2015,FY,Western Australia,WA,herd,herd_dairy_cows,Dairy cow numbers,59514.0,head,high,59.514,'000,
2015,CY,Western Australia,WA,herd,herd_total_cattle,Total cattle numbers,2366728.04,head,high,2366728.04,head,
2015,FY,Western Australia,WA,production,prod_milk_total,Total milk production,392.21,megalitres,high,392.21,ML,
2016,CY,Australian Capital Territory,ACT,herd,herd_total_cattle,Total cattle numbers,5974.25,head,high,5974.25,head,
2016,FY,Australia (National),AUS,consumption,cons_butter_percap,Per capita butter consumption,4.8,kg,high,4.8,kg,
2016,FY,Australia (National),AUS,consumption,cons_cheese_percap,Per capita cheese consumption,13.4,kg,high,13.4,kg,
2016,FY,Australia (National),AUS,consumption,cons_milk_percap,Per capita milk consumption,102.7,litres,high,102.7,litres,
2016,FY,Australia (National),AUS,consumption,cons_milk_total,Total domestic milk consumption,2526.31,megalitres,high,2526.31,ML,
2016,CY,Australia (National),AUS,herd,herd_dairy_cattle,Dairy cattle numbers,2665073.68,head,high,2665073.68,head,
2016,FY,Australia (National),AUS,herd,herd_dairy_cows,Dairy cow numbers,1520377.0,head,high,1520.377,head,
2016,CY,Australia (National),AUS,herd,herd_total_cattle,Total cattle numbers,24971349.16,head,high,24971349.16,head,
2016,FY,Australia (National),AUS,herd,herd_yield_per_cow,Yield per cow,5929.963,litres,high,5929.963,litres,
2016,FY,Australia (National),AUS,price,price_export_butter,Export butter price,519.5328000000001,cents_per_kg,high,5195.328,cents_per_kg,
2016,FY,Australia (National),AUS,price,price_export_cheese,Export cheese price,507.17359999999996,cents_per_kg,high,5071.736,cents_per_kg,
2016,FY,Australia (National),AUS,price,price_farmgate_avg,Average farmgate price,40.9,cents_per_litre,high,40.9,cents_per_litre,
2016,FY,Australia (National),AUS,production,prod_butter,Butter production,100025.0,tonnes,high,100.025,tonnes,
2016,FY,Australia (National),AUS,production,prod_cheese,Cheese production,336742.0,tonnes,high,336.742,tonnes,
2016,FY,Australia (National),AUS,production,prod_milk_powder,Milk powder production,59982.0,tonnes,high,59.982,kt,
2016,FY,Australia (National),AUS,production,prod_milk_total,Total milk production,9015.779,megalitres,high,9015.779,megalitres,
2016,CY,New South Wales,NSW,herd,herd_dairy_cattle,Dairy cattle numbers,323147.59,head,high,323147.59,head,
2016,FY,New South Wales,NSW,herd,herd_dairy_cows,Dairy cow numbers,164114.0,head,high,164.114,'000,
2016,CY,New South Wales,NSW,herd,herd_total_cattle,Total cattle numbers,4997700.41,head,high,4997700.41,head,
2016,FY,New South Wales,NSW,production,prod_milk_total,Total milk production,1141.001,megalitres,high,1141.001,ML,
2016,CY,Northern Territory,NT,herd,herd_dairy_cattle,Dairy cattle numbers,24.36,head,high,24.36,head,
2016,CY,Northern Territory,NT,herd,herd_total_cattle,Total cattle numbers,2238374.76,head,high,2238374.76,head,
2016,CY,Queensland,QLD,herd,herd_dairy_cattle,Dairy cattle numbers,154842.95,head,high,154842.95,head,
2016,FY,Queensland,QLD,herd,herd_dairy_cows,Dairy cow numbers,85783.0,head,high,85.783,'000,
2016,CY,Queensland,QLD,herd,herd_total_cattle,Total cattle numbers,10544964.93,head,high,10544964.93,head,
2016,FY,Queensland,QLD,production,prod_milk_total,Total milk production,424.958,megalitres,high,424.958,ML,
2016,CY,South Australia,SA,herd,herd_dairy_cattle,Dairy cattle numbers,134715.75,head,high,134715.75,head,
2016,FY,South Australia,SA,herd,herd_dairy_cows,Dairy cow numbers,71022.0,head,high,71.022,'000,
2016,CY,South Australia,SA,herd,herd_total_cattle,Total cattle numbers,1048606.08,head,high,1048606.08,head,
2016,FY,South Australia,SA,production,prod_milk_total,Total milk production,497.224,megalitres,high,497.224,ML,
2016,CY,Tasmania,TAS,herd,herd_dairy_cattle,Dairy cattle numbers,262628.22,head,high,262628.22,head,
2016,FY,Tasmania,TAS,herd,herd_dairy_cows,Dairy cow numbers,160262.0,head,high,160.262,'000,
2016,CY,Tasmania,TAS,herd,herd_total_cattle,Total cattle numbers,648485.58,head,high,648485.58,head,
2016,FY,Tasmania,TAS,production,prod_milk_total,Total milk production,835.422,megalitres,high,835.422,ML,
2016,CY,Victoria,VIC,herd,herd_dairy_cattle,Dairy cattle numbers,1664932.73,head,high,1664932.73,head,
2016,FY,Victoria,VIC,herd,herd_dairy_cows,Dairy cow numbers,975005.0,head,high,975.005,'000,
2016,CY,Victoria,VIC,herd,herd_total_cattle,Total cattle numbers,3483990.11,head,high,3483990.11,head,
2016,FY,Victoria,VIC,production,prod_milk_total,Total milk production,5732.346,megalitres,high,5732.346,ML,
2016,CY,Western Australia,WA,herd,herd_dairy_cattle,Dairy cattle numbers,124782.08,head,high,124782.08,head,
2016,FY,Western Australia,WA,herd,herd_dairy_cows,Dairy cow numbers,64191.0,head,high,64.191,'000,
2016,CY,Western Australia,WA,herd,herd_total_cattle,Total cattle numbers,2003253.03,head,high,2003253.03,head,
2016,FY,Western Australia,WA,production,prod_milk_total,Total milk production,384.828,megalitres,high,384.828,ML,
2017,CY,Australian Capital Territory,ACT,herd,herd_total_cattle,Total cattle numbers,5388.53,head,high,5388.53,head,
2017,FY,Australia (National),AUS,consumption,cons_butter_percap,Per capita butter consumption,4.7,kg,high,4.7,kg,
2017,FY,Australia (National),AUS,consumption,cons_cheese_percap,Per capita cheese consumption,13.6,kg,high,13.6,kg,
2017,FY,Australia (National),AUS,consumption,cons_milk_percap,Per capita milk consumption,102.9,litres,high,102.9,litres,
2017,FY,Australia (National),AUS,consumption,cons_milk_total,Total domestic milk consumption,2574.15,megalitres,high,2574.15,ML,
2017,CY,Australia (National),AUS,herd,herd_dairy_cattle,Dairy cattle numbers,2605750.41,head,high,2605750.41,head,
2017,FY,Australia (National),AUS,herd,herd_dairy_cows,Dairy cow numbers,1561000.0,head,high,1561.0,head,
2017,CY,Australia (National),AUS,herd,herd_total_cattle,Total cattle numbers,26175520.89,head,high,26175520.89,head,
2017,FY,Australia (National),AUS,herd,herd_yield_per_cow,Yield per cow,5950.861,litres,high,5950.861,litres,
2017,FY,Australia (National),AUS,price,price_export_butter,Export butter price,712.5271,cents_per_kg,high,7125.271,cents_per_kg,
2017,FY,Australia (National),AUS,price,price_export_cheese,Export cheese price,553.5539,cents_per_kg,high,5535.539,cents_per_kg,
2017,FY,Australia (National),AUS,price,price_farmgate_avg,Average farmgate price,46.0,cents_per_litre,high,46.0,cents_per_litre,
2017,FY,Australia (National),AUS,production,prod_butter,Butter production,92699.0,tonnes,high,92.699,tonnes,
2017,FY,Australia (National),AUS,production,prod_cheese,Cheese production,378478.0,tonnes,high,378.478,tonnes,
2017,FY,Australia (National),AUS,production,prod_milk_powder,Milk powder production,82499.0,tonnes,high,82.499,kt,
2017,FY,Australia (National),AUS,production,prod_milk_total,Total milk production,9289.294,megalitres,high,9289.294,megalitres,
2017,CY,New South Wales,NSW,herd,herd_dairy_cattle,Dairy cattle numbers,294892.05,head,high,294892.05,head,
2017,FY,New South Wales,NSW,herd,herd_dairy_cows,Dairy cow numbers,160000.0,head,high,160.0,'000,
2017,CY,New South Wales,NSW,herd,herd_total_cattle,Total cattle numbers,5287165.89,head,high,5287165.89,head,
2017,FY,New South Wales,NSW,production,prod_milk_total,Total milk production,1121.023,megalitres,high,1121.023,ML,
2017,CY,Northern Territory,NT,herd,herd_total_cattle,Total cattle numbers,2188589.14,head,high,2188589.14,head,
2017,CY,Queensland,QLD,herd,herd_dairy_cattle,Dairy cattle numbers,150913.49,head,high,150913.49,head,
2017,FY,Queensland,QLD,herd,herd_dairy_cows,Dairy cow numbers,80000.0,head,high,80.0,'000,
2017,CY,Queensland,QLD,herd,herd_total_cattle,Total cattle numbers,11143514.11,head,high,11143514.11,head,
2017,FY,Queensland,QLD,production,prod_milk_total,Total milk production,399.134,megalitres,high,399.134,ML,
2017,CY,South Australia,SA,herd,herd_dairy_cattle,Dairy cattle numbers,126911.81,head,high,126911.81,head,
2017,FY,South Australia,SA,herd,herd_dairy_cows,Dairy cow numbers,75000.0,head,high,75.0,'000,
2017,CY,South Australia,SA,herd,herd_total_cattle,Total cattle numbers,1083066.77,head,high,1083066.77,head,
2017,FY,South Australia,SA,production,prod_milk_total,Total milk production,504.997,megalitres,high,504.997,ML,
2017,CY,Tasmania,TAS,herd,herd_dairy_cattle,Dairy cattle numbers,268807.11,head,high,268807.11,head,
2017,FY,Tasmania,TAS,herd,herd_dairy_cows,Dairy cow numbers,175000.0,head,high,175.0,'000,
2017,CY,Tasmania,TAS,herd,herd_total_cattle,Total cattle numbers,730227.73,head,high,730227.73,head,
2017,FY,Tasmania,TAS,production,prod_milk_total,Total milk production,913.209,megalitres,high,913.209,ML,
2017,CY,Victoria,VIC,herd,herd_dairy_cattle,Dairy cattle numbers,1629169.58,head,high,1629169.58,head,
2017,FY,Victoria,VIC,herd,herd_dairy_cows,Dairy cow numbers,1005000.0,head,high,1005.0,'000,
2017,CY,Victoria,VIC,herd,herd_total_cattle,Total cattle numbers,3609826.13,head,high,3609826.13,head,
2017,FY,Victoria,VIC,production,prod_milk_total,Total milk production,5965.483,megalitres,high,5965.483,ML,
2017,CY,Western Australia,WA,herd,herd_dairy_cattle,Dairy cattle numbers,135056.37,head,high,135056.37,head,
2017,FY,Western Australia,WA,herd,herd_dairy_cows,Dairy cow numbers,66000.0,head,high,66.0,'000,
2017,CY,Western Australia,WA,herd,herd_total_cattle,Total cattle numbers,2127742.59,head,high,2127742.59,head,
2017,FY,Western Australia,WA,production,prod_milk_total,Total milk production,385.448,megalitres,high,385.448,ML,
2018,CY,Australian Capital Territory,ACT,herd,herd_total_cattle,Total cattle numbers,5775.32,head,high,5775.32,head,
2018,CY,Australia (National),AUS,herd,herd_dairy_cattle,Dairy cattle numbers,2627352.89,head,high,2627352.89,head,
2018,CY,Australia (National),AUS,herd,herd_total_cattle,Total cattle numbers,26395733.57,head,high,26395733.57,head,
2018,CY,New South Wales,NSW,herd,herd_dairy_cattle,Dairy cattle numbers,301503.29,head,high,301503.29,head,
2018,CY,New South Wales,NSW,herd,herd_total_cattle,Total cattle numbers,4727054.62,head,high,4727054.62,head,
2018,CY,Northern Territory,NT,herd,herd_dairy_cattle,Dairy cattle numbers,11.0,head,high,11.0,head,
2018,CY,Northern Territory,NT,herd,herd_total_cattle,Total cattle numbers,2119265.09,head,high,2119265.09,head,
2018,CY,Queensland,QLD,herd,herd_dairy_cattle,Dairy cattle numbers,141037.8,head,high,141037.8,head,
2018,CY,Queensland,QLD,herd,herd_total_cattle,Total cattle numbers,12050982.92,head,high,12050982.92,head,
2018,CY,South Australia,SA,herd,herd_dairy_cattle,Dairy cattle numbers,117218.55,head,high,117218.55,head,
2018,CY,South Australia,SA,herd,herd_total_cattle,Total cattle numbers,1027257.7,head,high,1027257.7,head,
2018,CY,Tasmania,TAS,herd,herd_dairy_cattle,Dairy cattle numbers,253624.99,head,high,253624.99,head,
2018,CY,Tasmania,TAS,herd,herd_total_cattle,Total cattle numbers,686254.82,head,high,686254.82,head,
2018,CY,Victoria,VIC,herd,herd_dairy_cattle,Dairy cattle numbers,1699750.64,head,high,1699750.64,head,
2018,CY,Victoria,VIC,herd,herd_total_cattle,Total cattle numbers,3763959.64,head,high,3763959.64,head,
2018,CY,Western Australia,WA,herd,herd_dairy_cattle,Dairy cattle numbers,114206.63,head,high,114206.63,head,
2018,CY,Western Australia,WA,herd,herd_total_cattle,Total cattle numbers,2015183.47,head,high,2015183.47,head,
2019,CY,Australian Capital Territory,ACT,herd,herd_total_cattle,Total cattle numbers,3001.14,head,high,3001.14,head,
2019,CY,Australia (National),AUS,herd,herd_dairy_cattle,Dairy cattle numbers,2341370.2,head,high,2341370.2,head,
2019,CY,Australia (National),AUS,herd,herd_total_cattle,Total cattle numbers,24723458.3,head,high,24723458.3,head,
2019,CY,New South Wales,NSW,herd,herd_dairy_cattle,Dairy cattle numbers,262709.61,head,high,262709.61,head,
2019,CY,New South Wales,NSW,herd,herd_total_cattle,Total cattle numbers,4043055.4,head,high,4043055.4,head,
2019,CY,Northern Territory,NT,herd,herd_dairy_cattle,Dairy cattle numbers,10.0,head,high,10.0,head,
2019,CY,Northern Territory,NT,herd,herd_total_cattle,Total cattle numbers,2146938.09,head,high,2146938.09,head,
2019,CY,Queensland,QLD,herd,herd_dairy_cattle,Dairy cattle numbers,138837.96,head,high,138837.96,head,
2019,CY,Queensland,QLD,herd,herd_total_cattle,Total cattle numbers,11295125.01,head,high,11295125.01,head,
2019,CY,South Australia,SA,herd,herd_dairy_cattle,Dairy cattle numbers,100314.76,head,high,100314.76,head,
2019,CY,South Australia,SA,herd,herd_total_cattle,Total cattle numbers,981031.89,head,high,981031.89,head,
2019,CY,Tasmania,TAS,herd,herd_dairy_cattle,Dairy cattle numbers,231192.29,head,high,231192.29,head,
2019,CY,Tasmania,TAS,herd,herd_total_cattle,Total cattle numbers,662087.87,head,high,662087.87,head,
2019,CY,Victoria,VIC,herd,herd_dairy_cattle,Dairy cattle numbers,1496955.76,head,high,1496955.76,head,
2019,CY,Victoria,VIC,herd,herd_total_cattle,Total cattle numbers,3603193.84,head,high,3603193.84,head,
2019,CY,Western Australia,WA,herd,herd_dairy_cattle,Dairy cattle numbers,111349.83,head,high,111349.83,head,
2019,CY,Western Australia,WA,herd,herd_total_cattle,Total cattle numbers,1989025.06,head,high,1989025.06,head,
2020,CY,Australian Capital Territory,ACT,herd,herd_total_cattle,Total cattle numbers,2370.77,head,high,2370.77,head,
2020,CY,Australia (National),AUS,herd,herd_dairy_cattle,Dairy cattle numbers,2361401.9,head,high,2361401.9,head,
2020,CY,Australia (National),AUS,herd,herd_total_cattle,Total cattle numbers,23503237.85,head,high,23503237.85,head,
